;Unnamed: 0;CustomerID;Gender;Married;Age;Graduated;Profession;WorkExperience;SpendingScore;FamilySize;Category;cluster;Age_Arrival;Age_Arrival_Text
9390;9390;463420;Female;Yes;59;Yes;Artist;2.0;High;3.0;Category 6;3;55-59;Middle Aged
9391;9391;463423;Male;Yes;61;No;Executive;1.0;Average;3.0;Category 6;3;60-64;Old
9392;9392;463427;Female;Yes;27;Yes;Engineer;1.0;Low;2.0;Category 6;3;25-29;Young Adult
9393;9393;463428;Male;Yes;26;No;Executive;1.0;High;5.0;Category 6;3;25-29;Young Adult
9394;9394;463431;Male;Yes;39;Yes;Artist;1.0;Average;4.0;Category 4;3;35-39;Middle Aged
9395;9395;463437;Male;Yes;51;Yes;Artist;0.0;Average;3.0;Category 6;3;50-54;Middle Aged
9396;9396;463438;Male;Yes;47;No;Entertainment;0.0;Average;3.0;Category 6;3;45-49;Middle Aged
9397;9397;463443;Male;Yes;52;Yes;Artist;1.0;Average;4.0;Category 6;3;50-54;Middle Aged
9398;9398;463444;Male;Yes;59;Yes;Lawyer;1.0;High;2.0;Category 6;3;55-59;Middle Aged
9399;9399;463447;Male;Yes;57;No;Engineer;1.0;Average;2.0;Category 6;3;55-59;Middle Aged
9400;9400;463452;Female;Yes;86;Yes;Lawyer;1.0;High;2.0;Category 6;3;80+;Old
9401;9401;463460;Male;Yes;49;Yes;Artist;1.0;Average;2.0;Category 6;3;45-49;Middle Aged
9402;9402;463461;Male;No;30;No;Doctor;1.0;Low;4.0;Category 4;1;30-34;Young Adult or Middle Aged
9403;9403;463462;Female;Yes;43;No;Engineer;0.0;Average;4.0;Category 6;3;40-44;Middle Aged
9404;9404;463470;Male;No;19;No;Healthcare;1.0;Low;5.0;Category 2;1;15-19;Youth or Young Adult
9405;9405;463472;Male;No;20;No;Healthcare;1.0;Low;4.0;Category 6;1;20-24;Young Adult
9406;9406;463473;Male;No;19;No;Healthcare;1.0;Low;3.0;Category 6;1;15-19;Youth or Young Adult
9407;9407;463475;Female;Yes;43;Yes;Doctor;0.0;Low;1.0;Category 6;3;40-44;Middle Aged
9408;9408;463477;Male;No;31;No;Healthcare;0.0;Low;4.0;Category 4;1;30-34;Young Adult or Middle Aged
9409;9409;463483;Male;Yes;30;No;Executive;1.0;High;2.0;Category 6;3;30-34;Young Adult or Middle Aged
9410;9410;463491;Male;Yes;27;Yes;Doctor;8.0;Average;3.0;Category 6;3;25-29;Young Adult
9411;9411;463493;Male;Yes;36;Yes;Executive;1.0;High;4.0;Category 6;3;35-39;Middle Aged
9412;9412;463499;Male;Yes;47;Yes;Executive;0.0;Low;2.0;Category 6;3;45-49;Middle Aged
9413;9413;463500;Male;Yes;35;Yes;Executive;1.0;High;4.0;Category 6;3;35-39;Middle Aged
9414;9414;463503;Male;Yes;25;Yes;Entertainment;0.0;Low;2.0;Category 7;3;25-29;Young Adult
9415;9415;463508;Female;Yes;25;No;Artist;0.0;Low;3.0;Category 6;3;25-29;Young Adult
9416;9416;463509;Male;No;38;No;Artist;1.0;Low;1.0;Category 3;1;35-39;Middle Aged
9417;9417;463512;Female;No;32;No;Engineer;0.0;Low;3.0;Category 6;1;30-34;Young Adult or Middle Aged
9418;9418;463516;Male;Yes;48;No;Executive;1.0;High;6.0;Category 6;3;45-49;Middle Aged
9419;9419;463527;Female;No;38;No;Artist;10.0;Low;1.0;Category 6;1;35-39;Middle Aged
9420;9420;463528;Male;Yes;70;No;Executive;1.0;High;2.0;Category 6;3;70-74;Old
9421;9421;463529;Male;No;42;Yes;Marketing;1.0;Low;1.0;Category 6;2;40-44;Middle Aged
9422;9422;463533;Female;Yes;85;Yes;Artist;1.0;High;2.0;Category 2;3;80+;Old
9423;9423;463537;Female;No;25;Yes;Healthcare;1.0;Low;3.0;Category 6;2;25-29;Young Adult
9424;9424;463545;Female;No;31;Yes;Doctor;1.0;Low;2.0;Category 4;2;30-34;Young Adult or Middle Aged
9425;9425;463548;Female;No;20;No;Healthcare;3.0;Low;4.0;Category 4;1;20-24;Young Adult
9426;9426;463550;Female;Yes;37;Yes;Artist;0.0;Average;2.0;Category 4;3;35-39;Middle Aged
9427;9427;463553;Male;No;33;Yes;Artist;8.0;Low;2.0;Category 6;2;30-34;Young Adult or Middle Aged
9428;9428;463554;Female;No;52;No;Artist;5.0;Low;1.0;Category 6;1;50-54;Middle Aged
9429;9429;463557;Male;No;26;Yes;Doctor;0.0;Low;3.0;Category 6;2;25-29;Young Adult
9430;9430;463560;Female;No;21;No;Healthcare;9.0;Low;5.0;Category 4;1;20-24;Young Adult
9431;9431;463561;Female;No;42;Yes;Engineer;0.0;Low;1.0;Category 6;2;40-44;Middle Aged
9432;9432;463566;Female;Yes;35;Yes;Homemaker;1.0;Average;4.0;Category 2;3;35-39;Middle Aged
9433;9433;463572;Male;Yes;39;Yes;Artist;0.0;Average;4.0;Category 6;3;35-39;Middle Aged
9434;9434;463577;Female;Yes;41;Yes;Doctor;1.0;Average;2.0;Category 6;3;40-44;Middle Aged
9435;9435;463586;Female;No;18;No;Healthcare;1.0;Low;5.0;Category 6;1;15-19;Youth or Young Adult
9436;9436;463588;Male;No;22;No;Healthcare;0.0;Low;1.0;Category 6;1;20-24;Young Adult
9437;9437;463598;Female;Yes;25;No;Engineer;2.0;Low;2.0;Category 6;3;25-29;Young Adult
9438;9438;463601;Female;No;20;No;Healthcare;4.0;Low;5.0;Category 6;1;20-24;Young Adult
9439;9439;463603;Female;No;18;No;Entertainment;0.0;Low;4.0;Category 2;1;15-19;Youth or Young Adult
9440;9440;463605;Female;No;20;No;Healthcare;1.0;Low;5.0;Category 5;1;20-24;Young Adult
9441;9441;463606;Male;No;21;No;Marketing;0.0;Low;4.0;Category 2;1;20-24;Young Adult
9442;9442;463614;Female;No;25;No;Healthcare;1.0;Low;4.0;Category 3;1;25-29;Young Adult
9443;9443;463615;Female;Yes;60;Yes;Artist;1.0;Average;2.0;Category 6;3;60-64;Old
9444;9444;463616;Female;Yes;46;No;Engineer;0.0;Average;5.0;Category 3;3;45-49;Middle Aged
9445;9445;463619;Male;Yes;68;No;Executive;1.0;High;2.0;Category 6;3;65-69;Old
9446;9446;463620;Male;No;21;No;Healthcare;1.0;Low;4.0;Category 2;1;20-24;Young Adult
9447;9447;463623;Male;No;27;Yes;Doctor;0.0;Low;3.0;Category 6;2;25-29;Young Adult
9448;9448;463624;Male;Yes;59;Yes;Executive;1.0;High;4.0;Category 6;3;55-59;Middle Aged
9449;9449;463628;Female;No;26;Yes;Artist;8.0;Low;1.0;Category 6;2;25-29;Young Adult
9450;9450;463632;Male;Yes;26;Yes;Artist;0.0;Average;2.0;Category 6;3;25-29;Young Adult
9451;9451;463638;Female;Yes;32;No;Doctor;1.0;Average;2.0;Category 7;3;30-34;Young Adult or Middle Aged
9452;9452;463639;Male;No;33;No;Healthcare;0.0;Low;6.0;Category 6;1;30-34;Young Adult or Middle Aged
9453;9453;463640;Male;No;28;Yes;Healthcare;0.0;Low;3.0;Category 6;2;25-29;Young Adult
9454;9454;463644;Female;No;30;Yes;Healthcare;0.0;Low;3.0;Category 7;2;30-34;Young Adult or Middle Aged
9455;9455;463652;Female;No;32;Yes;Artist;1.0;Low;1.0;Category 6;2;30-34;Young Adult or Middle Aged
9456;9456;463654;Female;No;41;No;Engineer;3.0;Low;3.0;Category 3;1;40-44;Middle Aged
9457;9457;463655;Male;Yes;42;Yes;Artist;13.0;Low;2.0;Category 6;3;40-44;Middle Aged
9458;9458;463661;Female;Yes;45;Yes;Doctor;1.0;Average;4.0;Category 6;3;45-49;Middle Aged
9459;9459;463663;Female;No;39;Yes;Artist;1.0;Low;2.0;Category 6;2;35-39;Middle Aged
9460;9460;463664;Female;No;29;No;Engineer;0.0;Low;1.0;Category 6;1;25-29;Young Adult
9461;9461;463665;Male;Yes;46;Yes;Entertainment;1.0;Average;3.0;Category 6;3;45-49;Middle Aged
9462;9462;463669;Female;Yes;26;Yes;Marketing;5.0;High;4.0;Category 2;3;25-29;Young Adult
9463;9463;463670;Female;No;26;Yes;Healthcare;1.0;Low;4.0;Category 6;2;25-29;Young Adult
9464;9464;463689;Female;Yes;41;Yes;Doctor;1.0;Low;2.0;Category 6;3;40-44;Middle Aged
9465;9465;463699;Female;Yes;38;Yes;Marketing;9.0;Low;3.0;Category 6;3;35-39;Middle Aged
9466;9466;463703;Male;Yes;69;No;Executive;1.0;High;4.0;Category 6;3;65-69;Old
9467;9467;463704;Male;No;46;Yes;Artist;0.0;Low;2.0;Category 6;2;45-49;Middle Aged
9468;9468;463707;Female;No;40;No;Artist;0.0;Low;1.0;Category 5;1;40-44;Middle Aged
9469;9469;463713;Male;No;25;No;Engineer;9.0;Low;3.0;Category 4;1;25-29;Young Adult
9470;9470;463714;Male;Yes;59;No;Artist;1.0;Average;2.0;Category 4;3;55-59;Middle Aged
9471;9471;463716;Male;No;26;No;Doctor;1.0;Low;4.0;Category 6;1;25-29;Young Adult
9472;9472;463718;Female;No;33;Yes;Artist;0.0;Low;4.0;Category 6;2;30-34;Young Adult or Middle Aged
9473;9473;463722;Male;Yes;56;Yes;Executive;8.0;High;2.0;Category 6;3;55-59;Middle Aged
9474;9474;463724;Male;No;30;No;Healthcare;0.0;Low;5.0;Category 4;1;30-34;Young Adult or Middle Aged
9475;9475;463726;Female;No;26;No;Healthcare;0.0;Low;3.0;Category 6;1;25-29;Young Adult
9476;9476;463727;Female;No;28;No;Doctor;0.0;Low;5.0;Category 3;1;25-29;Young Adult
9477;9477;463728;Female;Yes;28;No;Doctor;0.0;Average;6.0;Category 6;3;25-29;Young Adult
9478;9478;463732;Male;No;20;No;Healthcare;1.0;Low;4.0;Category 6;1;20-24;Young Adult
9479;9479;463734;Male;Yes;41;No;Executive;1.0;Average;3.0;Category 6;3;40-44;Middle Aged
9480;9480;463741;Male;Yes;37;Yes;Artist;0.0;High;3.0;Category 6;3;35-39;Middle Aged
9481;9481;463745;Male;Yes;59;Yes;Artist;1.0;Average;3.0;Category 3;3;55-59;Middle Aged
9482;9482;463747;Female;Yes;43;Yes;Artist;0.0;Average;2.0;Category 6;3;40-44;Middle Aged
9483;9483;463748;Male;No;20;No;Healthcare;1.0;Low;3.0;Category 6;1;20-24;Young Adult
9484;9484;463753;Female;No;30;Yes;Healthcare;1.0;Low;5.0;Category 2;2;30-34;Young Adult or Middle Aged
9485;9485;463756;Male;Yes;66;No;Executive;0.0;Average;2.0;Category 6;3;65-69;Old
9486;9486;463761;Male;Yes;28;Yes;Artist;1.0;Average;3.0;Category 6;3;25-29;Young Adult
9487;9487;463764;Male;Yes;49;Yes;Entertainment;0.0;Average;3.0;Category 6;3;45-49;Middle Aged
9488;9488;463766;Female;Yes;61;Yes;Artist;0.0;Average;3.0;Category 6;3;60-64;Old
9489;9489;463767;Male;Yes;27;Yes;Artist;9.0;Average;2.0;Category 6;3;25-29;Young Adult
9490;9490;463768;Female;Yes;35;No;Engineer;1.0;Low;1.0;Category 4;3;35-39;Middle Aged
9491;9491;463774;Male;Yes;33;Yes;Healthcare;0.0;Average;2.0;Category 6;3;30-34;Young Adult or Middle Aged
9492;9492;463776;Female;Yes;36;Yes;Artist;2.0;Average;2.0;Category 6;3;35-39;Middle Aged
9493;9493;463782;Female;No;27;Yes;Artist;9.0;Low;1.0;Category 6;2;25-29;Young Adult
9494;9494;463783;Female;No;29;No;Healthcare;1.0;Low;2.0;Category 6;1;25-29;Young Adult
9495;9495;463784;Female;No;31;No;Engineer;1.0;Low;5.0;Category 4;1;30-34;Young Adult or Middle Aged
9496;9496;463785;Female;No;30;No;Healthcare;0.0;Low;4.0;Category 4;1;30-34;Young Adult or Middle Aged
9497;9497;463786;Female;Yes;43;Yes;Artist;1.0;Average;2.0;Category 6;3;40-44;Middle Aged
9498;9498;463790;Male;Yes;47;No;Executive;1.0;Low;4.0;Category 4;3;45-49;Middle Aged
9499;9499;463792;Female;No;42;No;Engineer;1.0;Low;1.0;Category 6;1;40-44;Middle Aged
9500;9500;463794;Female;No;33;Yes;Healthcare;1.0;Low;5.0;Category 2;2;30-34;Young Adult or Middle Aged
9501;9501;463799;Female;No;36;Yes;Artist;1.0;Low;4.0;Category 2;2;35-39;Middle Aged
9502;9502;463800;Female;No;30;Yes;Engineer;1.0;Low;3.0;Category 6;2;30-34;Young Adult or Middle Aged
9503;9503;463804;Male;Yes;60;Yes;Artist;9.0;Low;1.0;Category 6;3;60-64;Old
9504;9504;463807;Female;No;32;Yes;Healthcare;0.0;Low;3.0;Category 4;2;30-34;Young Adult or Middle Aged
9505;9505;463811;Female;Yes;32;Yes;Artist;0.0;Average;2.0;Category 4;3;30-34;Young Adult or Middle Aged
9506;9506;463814;Female;No;28;No;Healthcare;7.0;Low;3.0;Category 5;1;25-29;Young Adult
9507;9507;463816;Male;Yes;46;Yes;Healthcare;2.0;High;4.0;Category 7;3;45-49;Middle Aged
9508;9508;463818;Female;Yes;38;Yes;Artist;4.0;Low;1.0;Category 6;3;35-39;Middle Aged
9509;9509;463819;Male;Yes;28;Yes;Artist;8.0;Low;2.0;Category 6;3;25-29;Young Adult
9510;9510;463821;Male;Yes;30;Yes;Entertainment;7.0;Low;2.0;Category 6;3;30-34;Young Adult or Middle Aged
9511;9511;463825;Female;Yes;52;Yes;Artist;0.0;Average;3.0;Category 6;3;50-54;Middle Aged
9512;9512;463827;Female;Yes;46;Yes;Engineer;1.0;Average;4.0;Category 6;3;45-49;Middle Aged
9513;9513;463828;Male;Yes;37;No;Engineer;0.0;Average;2.0;Category 1;3;35-39;Middle Aged
9514;9514;463830;Female;No;25;Yes;Engineer;2.0;Low;3.0;Category 6;2;25-29;Young Adult
9515;9515;463834;Female;Yes;43;Yes;Engineer;1.0;Average;4.0;Category 6;3;40-44;Middle Aged
9516;9516;463835;Male;No;32;No;Marketing;0.0;Low;4.0;Category 6;1;30-34;Young Adult or Middle Aged
9517;9517;463842;Female;Yes;50;Yes;Engineer;1.0;High;4.0;Category 6;3;50-54;Middle Aged
9518;9518;463847;Male;Yes;43;No;Artist;3.0;Average;3.0;Category 6;3;40-44;Middle Aged
9519;9519;463856;Male;Yes;37;Yes;Artist;0.0;Average;2.0;Category 4;3;35-39;Middle Aged
9520;9520;463857;Male;Yes;61;No;Healthcare;0.0;High;4.0;Category 7;3;60-64;Old
9521;9521;463859;Male;Yes;39;Yes;Artist;5.0;Average;2.0;Category 6;3;35-39;Middle Aged
9522;9522;463865;Male;Yes;46;Yes;Artist;1.0;Average;5.0;Category 6;3;45-49;Middle Aged
9523;9523;463877;Male;Yes;37;No;Entertainment;0.0;Average;4.0;Category 4;3;35-39;Middle Aged
9524;9524;463880;Female;Yes;36;No;Engineer;0.0;Low;3.0;Category 2;3;35-39;Middle Aged
9525;9525;463884;Female;No;28;No;Artist;0.0;Low;1.0;Category 6;1;25-29;Young Adult
9526;9526;463891;Male;Yes;86;Yes;Lawyer;0.0;Low;1.0;Category 6;3;80+;Old
9527;9527;463892;Male;No;42;Yes;Artist;8.0;Low;1.0;Category 6;2;40-44;Middle Aged
9528;9528;463904;Male;Yes;82;Yes;Executive;1.0;Low;1.0;Category 6;3;80+;Old
9529;9529;463917;Female;No;18;No;Healthcare;1.0;Low;8.0;Category 4;1;15-19;Youth or Young Adult
9530;9530;463923;Female;No;18;No;Engineer;0.0;Low;4.0;Category 6;1;15-19;Youth or Young Adult
9531;9531;463924;Female;No;36;Yes;Artist;1.0;Low;1.0;Category 5;2;35-39;Middle Aged
9532;9532;463926;Female;No;26;No;Engineer;1.0;Low;6.0;Category 6;1;25-29;Young Adult
9533;9533;463931;Male;Yes;49;Yes;Entertainment;1.0;Average;2.0;Category 6;3;45-49;Middle Aged
9534;9534;463932;Female;Yes;69;Yes;Artist;1.0;Average;3.0;Category 6;3;65-69;Old
9535;9535;463941;Female;No;29;No;Artist;1.0;Low;6.0;Category 4;1;25-29;Young Adult
9536;9536;463943;Male;No;68;Yes;Entertainment;1.0;Low;2.0;Category 6;2;65-69;Old
9537;9537;463946;Male;No;33;No;Healthcare;4.0;Low;3.0;Category 4;1;30-34;Young Adult or Middle Aged
9538;9538;463948;Male;Yes;38;No;Executive;3.0;High;5.0;Category 6;3;35-39;Middle Aged
9539;9539;463951;Male;Yes;52;No;Entertainment;1.0;Average;3.0;Category 6;3;50-54;Middle Aged
9540;9540;463955;Male;Yes;28;Yes;Artist;1.0;Low;2.0;Category 6;3;25-29;Young Adult
9541;9541;463958;Female;No;27;No;Healthcare;1.0;Low;5.0;Category 2;1;25-29;Young Adult
9542;9542;463961;Female;No;28;No;Engineer;0.0;Low;4.0;Category 4;1;25-29;Young Adult
9543;9543;463963;Female;Yes;25;No;Engineer;7.0;High;3.0;Category 6;3;25-29;Young Adult
9544;9544;463966;Female;No;30;Yes;Artist;8.0;Low;1.0;Category 6;2;30-34;Young Adult or Middle Aged
9545;9545;463978;Male;Yes;40;Yes;Artist;1.0;Average;3.0;Category 2;3;40-44;Middle Aged
9546;9546;463980;Female;No;25;Yes;Artist;0.0;Low;9.0;Category 6;2;25-29;Young Adult
9547;9547;463981;Female;No;30;Yes;Artist;5.0;Low;1.0;Category 6;2;30-34;Young Adult or Middle Aged
9548;9548;463983;Female;Yes;43;No;Engineer;0.0;Average;2.0;Category 4;3;40-44;Middle Aged
9549;9549;463986;Female;No;26;Yes;Artist;1.0;Low;4.0;Category 6;2;25-29;Young Adult
9550;9550;463997;Female;Yes;37;No;Entertainment;0.0;Average;3.0;Category 6;3;35-39;Middle Aged
9551;9551;464000;Female;No;28;No;Healthcare;1.0;Low;5.0;Category 7;1;25-29;Young Adult
9552;9552;464004;Female;Yes;31;No;Marketing;1.0;Low;5.0;Category 4;3;30-34;Young Adult or Middle Aged
9553;9553;464007;Male;Yes;46;Yes;Artist;1.0;Low;3.0;Category 6;3;45-49;Middle Aged
9554;9554;464009;Female;Yes;47;Yes;Artist;5.0;Average;4.0;Category 6;3;45-49;Middle Aged
9555;9555;464010;Male;No;28;No;Healthcare;1.0;Low;4.0;Category 6;1;25-29;Young Adult
9556;9556;464013;Male;No;30;No;Healthcare;0.0;Low;1.0;Category 6;1;30-34;Young Adult or Middle Aged
9557;9557;464016;Female;No;29;Yes;Entertainment;1.0;High;1.0;Category 1;2;25-29;Young Adult
9558;9558;464019;Male;No;23;No;Artist;2.0;Low;5.0;Category 6;1;20-24;Young Adult
9559;9559;464021;Female;No;22;No;Healthcare;1.0;Low;5.0;Category 6;1;20-24;Young Adult
9560;9560;464023;Male;No;20;No;Healthcare;1.0;Low;5.0;Category 7;1;20-24;Young Adult
9561;9561;464030;Male;No;22;No;Entertainment;1.0;Low;4.0;Category 6;1;20-24;Young Adult
9562;9562;464031;Female;No;19;No;Healthcare;0.0;Low;4.0;Category 6;1;15-19;Youth or Young Adult
9563;9563;464032;Male;No;21;No;Healthcare;1.0;Low;3.0;Category 6;1;20-24;Young Adult
9564;9564;464033;Female;No;19;No;Healthcare;0.0;Low;4.0;Category 6;1;15-19;Youth or Young Adult
9565;9565;464039;Male;No;39;Yes;Artist;1.0;Low;2.0;Category 6;2;35-39;Middle Aged
9566;9566;464042;Female;Yes;38;Yes;Artist;8.0;Low;2.0;Category 6;3;35-39;Middle Aged
9567;9567;464046;Male;No;33;Yes;Healthcare;3.0;Low;1.0;Category 6;2;30-34;Young Adult or Middle Aged
9568;9568;464048;Female;No;38;Yes;Homemaker;4.0;Low;1.0;Category 6;2;35-39;Middle Aged
9569;9569;464049;Female;No;29;Yes;Healthcare;0.0;Low;3.0;Category 6;2;25-29;Young Adult
9570;9570;464053;Female;Yes;35;No;Entertainment;4.0;Low;1.0;Category 6;3;35-39;Middle Aged
9571;9571;464054;Male;Yes;32;Yes;Artist;9.0;Average;2.0;Category 6;3;30-34;Young Adult or Middle Aged
9572;9572;464059;Male;Yes;59;Yes;Artist;0.0;Low;1.0;Category 6;3;55-59;Middle Aged
9573;9573;464063;Female;No;32;Yes;Doctor;0.0;Low;1.0;Category 6;2;30-34;Young Adult or Middle Aged
9574;9574;464066;Female;No;29;Yes;Healthcare;8.0;Low;3.0;Category 4;2;25-29;Young Adult
9575;9575;464067;Female;No;31;Yes;Entertainment;0.0;Low;4.0;Category 2;2;30-34;Young Adult or Middle Aged
9576;9576;464068;Male;Yes;59;No;Executive;0.0;High;4.0;Category 6;3;55-59;Middle Aged
9577;9577;464071;Male;Yes;87;Yes;Lawyer;0.0;High;2.0;Category 6;3;80+;Old
9578;9578;464072;Male;Yes;53;Yes;Executive;0.0;Low;2.0;Category 6;3;50-54;Middle Aged
9579;9579;464076;Male;Yes;83;No;Lawyer;0.0;High;2.0;Category 6;3;80+;Old
9580;9580;464084;Male;No;33;No;Healthcare;1.0;Low;5.0;Category 4;1;30-34;Young Adult or Middle Aged
9581;9581;464087;Female;No;26;No;Engineer;1.0;Low;4.0;Category 6;1;25-29;Young Adult
9582;9582;464089;Female;Yes;39;Yes;Artist;7.0;High;5.0;Category 6;3;35-39;Middle Aged
9583;9583;464096;Female;No;27;No;Healthcare;1.0;Low;5.0;Category 4;1;25-29;Young Adult
9584;9584;464099;Female;Yes;42;Yes;Artist;5.0;Average;2.0;Category 4;3;40-44;Middle Aged
9585;9585;464103;Male;Yes;46;Yes;Artist;4.0;Average;2.0;Category 6;3;45-49;Middle Aged
9586;9586;464110;Male;Yes;63;Yes;Doctor;0.0;High;2.0;Category 6;3;60-64;Old
9587;9587;464112;Male;No;32;Yes;Doctor;1.0;Low;2.0;Category 6;2;30-34;Young Adult or Middle Aged
9588;9588;464115;Female;No;38;Yes;Engineer;0.0;Low;3.0;Category 6;2;35-39;Middle Aged
9589;9589;464118;Male;No;38;Yes;Entertainment;1.0;Low;2.0;Category 6;2;35-39;Middle Aged
9590;9590;464121;Female;Yes;63;Yes;Engineer;1.0;Low;1.0;Category 6;3;60-64;Old
9591;9591;464123;Female;No;45;Yes;Artist;1.0;Low;1.0;Category 6;2;45-49;Middle Aged
9592;9592;464127;Female;No;33;Yes;Healthcare;1.0;Low;5.0;Category 2;2;30-34;Young Adult or Middle Aged
9593;9593;464132;Male;No;27;No;Entertainment;0.0;Low;2.0;Category 6;1;25-29;Young Adult
9594;9594;464137;Female;Yes;87;No;Artist;7.0;High;2.0;Category 7;3;80+;Old
9595;9595;464139;Female;No;25;No;Healthcare;14.0;Low;1.0;Category 6;1;25-29;Young Adult
9596;9596;464144;Male;Yes;61;Yes;Artist;0.0;Average;4.0;Category 6;3;60-64;Old
9597;9597;464152;Male;Yes;41;Yes;Artist;1.0;High;4.0;Category 6;3;40-44;Middle Aged
9598;9598;464162;Male;Yes;86;Yes;Lawyer;1.0;High;2.0;Category 6;3;80+;Old
9599;9599;464167;Male;Yes;51;Yes;Executive;4.0;High;3.0;Category 6;3;50-54;Middle Aged
9600;9600;464169;Male;Yes;83;No;Lawyer;0.0;High;2.0;Category 6;3;80+;Old
9601;9601;464172;Male;Yes;60;Yes;Artist;3.0;High;3.0;Category 6;3;60-64;Old
9602;9602;464173;Male;Yes;65;Yes;Artist;6.0;Average;3.0;Category 6;3;65-69;Old
9603;9603;464175;Female;No;32;No;Healthcare;1.0;Low;2.0;Category 6;1;30-34;Young Adult or Middle Aged
9604;9604;464176;Female;Yes;41;Yes;Artist;1.0;Low;1.0;Category 6;3;40-44;Middle Aged
9605;9605;464179;Female;Yes;56;Yes;Artist;0.0;Average;3.0;Category 6;3;55-59;Middle Aged
9606;9606;464180;Female;Yes;74;No;Lawyer;1.0;High;2.0;Category 6;3;70-74;Old
9607;9607;464182;Male;Yes;39;Yes;Artist;4.0;Average;2.0;Category 2;3;35-39;Middle Aged
9608;9608;464183;Female;No;42;No;Artist;2.0;Low;2.0;Category 6;1;40-44;Middle Aged
9609;9609;464185;Male;Yes;68;Yes;Artist;5.0;High;2.0;Category 6;3;65-69;Old
9610;9610;464195;Male;No;30;Yes;Artist;1.0;Low;1.0;Category 6;2;30-34;Young Adult or Middle Aged
9611;9611;464200;Female;No;32;No;Healthcare;1.0;Low;3.0;Category 6;1;30-34;Young Adult or Middle Aged
9612;9612;464202;Male;Yes;43;Yes;Artist;13.0;Low;1.0;Category 6;3;40-44;Middle Aged
9613;9613;464204;Female;Yes;40;Yes;Artist;3.0;High;2.0;Category 5;3;40-44;Middle Aged
9614;9614;464205;Female;Yes;87;No;Entertainment;0.0;High;2.0;Category 6;3;80+;Old
9615;9615;464206;Male;Yes;43;No;Entertainment;1.0;Low;2.0;Category 6;3;40-44;Middle Aged
9616;9616;464211;Male;Yes;48;Yes;Doctor;1.0;Average;3.0;Category 2;3;45-49;Middle Aged
9617;9617;464212;Female;Yes;58;Yes;Marketing;0.0;Average;2.0;Category 6;3;55-59;Middle Aged
9618;9618;464216;Male;Yes;52;Yes;Artist;1.0;High;3.0;Category 6;3;50-54;Middle Aged
9619;9619;464217;Female;No;30;No;Healthcare;14.0;Low;3.0;Category 6;1;30-34;Young Adult or Middle Aged
9620;9620;464223;Female;Yes;53;Yes;Artist;2.0;Low;2.0;Category 6;3;50-54;Middle Aged
9621;9621;464226;Female;Yes;56;Yes;Artist;3.0;Average;3.0;Category 6;3;55-59;Middle Aged
9622;9622;464231;Male;Yes;48;Yes;Artist;1.0;Average;4.0;Category 6;3;45-49;Middle Aged
9623;9623;464232;Male;Yes;28;No;Doctor;1.0;Low;5.0;Category 6;3;25-29;Young Adult
9624;9624;464246;Female;Yes;61;Yes;Artist;0.0;Average;2.0;Category 6;3;60-64;Old
9625;9625;464254;Male;Yes;62;Yes;Entertainment;1.0;Average;3.0;Category 6;3;60-64;Old
9626;9626;464255;Female;Yes;49;Yes;Artist;1.0;Average;5.0;Category 4;3;45-49;Middle Aged
9627;9627;464257;Male;Yes;40;Yes;Entertainment;0.0;High;2.0;Category 6;3;40-44;Middle Aged
9628;9628;464265;Male;Yes;62;Yes;Entertainment;1.0;Low;2.0;Category 6;3;60-64;Old
9629;9629;464269;Male;No;35;Yes;Entertainment;1.0;Low;2.0;Category 1;2;35-39;Middle Aged
9630;9630;464270;Female;No;48;Yes;Artist;4.0;Low;1.0;Category 6;2;45-49;Middle Aged
9631;9631;464271;Female;Yes;36;Yes;Artist;1.0;Average;3.0;Category 2;3;35-39;Middle Aged
9632;9632;464274;Female;Yes;56;Yes;Artist;1.0;Average;5.0;Category 6;3;55-59;Middle Aged
9633;9633;464276;Female;Yes;66;No;Marketing;0.0;High;2.0;Category 1;3;65-69;Old
9634;9634;464283;Male;No;40;Yes;Artist;6.0;Low;2.0;Category 6;2;40-44;Middle Aged
9635;9635;464286;Female;Yes;57;Yes;Artist;0.0;Average;2.0;Category 6;3;55-59;Middle Aged
9636;9636;464287;Male;Yes;42;Yes;Artist;1.0;Average;3.0;Category 2;3;40-44;Middle Aged
9637;9637;464289;Male;Yes;35;No;Marketing;1.0;Low;3.0;Category 6;3;35-39;Middle Aged
9638;9638;464292;Male;Yes;58;Yes;Artist;0.0;Average;2.0;Category 6;3;55-59;Middle Aged
9639;9639;464297;Male;No;29;No;Artist;8.0;Low;5.0;Category 5;1;25-29;Young Adult
9640;9640;464298;Male;No;26;No;Doctor;0.0;Low;1.0;Category 6;1;25-29;Young Adult
9641;9641;464308;Female;Yes;84;Yes;Lawyer;1.0;High;2.0;Category 6;3;80+;Old
9642;9642;464318;Male;Yes;86;Yes;Executive;0.0;Low;1.0;Category 6;3;80+;Old
9643;9643;464320;Male;Yes;77;No;Lawyer;1.0;High;2.0;Category 6;3;75-79;Old
9644;9644;464326;Female;No;37;Yes;Artist;0.0;Low;3.0;Category 6;2;35-39;Middle Aged
9645;9645;464332;Male;Yes;74;No;Executive;0.0;High;2.0;Category 6;3;70-74;Old
9646;9646;464339;Male;No;27;No;Artist;1.0;Low;2.0;Category 6;1;25-29;Young Adult
